Area,Location,Property Type,Number of structures,Swimming Pool,Boundary,Age Category,Land Rate,Market Value,Number of rooms,Proximity to schools(km),Proximity to healthcare(km),Proximity to malls(km),Proximity to highway(km),Latitude,Longitude
404.62,medium density,single_storey,1,No,fenced,relatively new,57.14285714,28462.07143,3,1.738755646,0.463627463,3.16986869,0.320322413,-17.767765255546802,31.04762213387228
405.01,medium density,single_storey,1,No,fenced,new,35.71428571,19790.18571,5,1.715936622,0.493272045,3.153589912,0.289249583,-17.758134194320792,31.046119651693804
420.93,medium density,single_storey,1,No,walled,new,35.71428571,20352.41429,4,1.69086528,0.566760706,3.158947381,0.132306691,-17.849907952155654,31.0332339250414
412.85,medium density,single_storey,1,No,walled,new,57.14285714,15635.25,4,1.669465052,0.595346228,3.14135137,0.116175083,-17.76986579137769,31.09000090786673
407.08,medium density,single_storey,2,No,fenced,new,35.71428571,19851.30714,3,1.635603649,0.635331004,3.111457457,0.113223914,-17.778778349456797,30.986909772182027
417.69,medium density,single_storey,1,No,walled,new,57.14285714,29163.69286,4,1.586097076,0.697150266,3.068520282,0.130966097,-17.833299311814933,31.071356026482693
433.07,medium density,single_storey,1,No,fenced,new,35.71428571,20748.55714,4,1.560424871,0.732256516,3.046902995,2.11120787,-17.776759489287702,31.10092510695241
417.69,medium density,single_storey,1,No,walled,new,57.14285714,29139.82857,3,1.53522131,0.767427653,3.025623174,2.138094398,-17.81209038332876,30.977607686377986
405.01,medium density,single_storey,2,No,fenced,new,35.71428571,19736.05,4,1.512844928,0.796092814,3.005931431,0.197269462,-17.804056166567445,30.95100575034256
415.94,medium density,single_storey,1,No,walled,new,57.14285714,29034.45,4,1.485958278,0.831026854,2.982232397,0.227873859,-17.775485137734012,30.979265649376178
414.72,medium density,single_storey,2,No,fenced,new,35.71428571,20066.87143,3,1.527698031,0.823103841,3.028391158,0.202729473,-17.754506666775317,31.07664283434637
413.14,medium density,single_storey,2,No,fenced,old,35.71428571,19989.59286,5,1.552421417,0.789563773,3.050291243,0.170429195,-17.817153268930227,31.01827320015529
406.95,medium density,single_storey,1,No,fenced,old,35.71428571,31382.43571,4,1.579445606,0.757183481,3.074880352,2.098454667,-17.786015246122414,31.12746261353914
415.32,medium density,single_storey,1,No,fenced,old,35.71428571,20033.95,3,1.634805141,0.68767216,3.124291258,2.038878667,-17.824741942298946,31.02316159788154
406.94,medium density,single_storey,1,No,fenced,old,35.71428571,19728.37143,4,1.658513593,0.651718839,3.143890194,2.013239748,-17.78588196896994,31.01742019915517
407.67,medium density,single_storey,1,No,fenced,old,35.71428571,19753.36429,3,1.675966345,0.626624512,3.158483625,1.994948975,-17.8322023853472,31.091256050906455
402.14,medium density,single_storey,2,No,fenced,old,35.71428571,19478.01429,5,1.703422237,0.589780678,3.181909424,1.96693374,-17.793166797639525,31.14541712754649
407.25,medium density,single_storey,1,No,fenced,old,35.71428571,19653.86429,5,1.731988498,0.555761698,3.207283229,1.938383995,-17.845814837690792,30.981228963663582
416.56,medium density,single_storey,1,No,fenced,old,35.71428571,19975.90714,2,1.756544913,0.519457267,3.226979636,1.914603246,-17.837266377599224,31.056541801375605
421.22,medium density,single_storey,2,No,fenced,old,57.14285714,29164.75,2,1.800521235,0.421960831,3.244986473,0.270411948,-17.75757481365818,31.11452728781917
416.54,medium density,single_storey,1,No,walled,relatively new,35.71428571,19957.32143,3,1.810179235,0.40532604,3.247426733,0.326283445,-17.81593927604505,31.130267605799666
425.72,medium density,single_storey,2,No,fenced,relatively new,35.71428571,20279.43571,2,1.826363914,0.380901062,3.256503745,0.291124743,-17.80375711002006,31.061001606787176
401.75,medium density,single_storey,1,No,fenced,relatively new,35.71428571,19403.61429,3,1.842631385,0.357704435,3.266652754,0.261737402,-17.784437097075678,31.142892372073458
404.19,medium density,single_storey,1,No,walled,relatively new,35.71428571,19486.44286,4,1.859763385,0.335189369,3.277274547,0.170064174,-17.77652328946205,31.062698636325415
400.03,medium density,single_storey,1,No,fenced,relatively new,35.71428571,19334.87143,2,1.875666739,0.315838578,3.285653394,0.198437318,-17.81378031714688,31.04951246207285
412.06,medium density,single_storey,1,No,fenced,relatively new,35.71428571,19763.27857,3,1.893085711,0.29825286,3.296262626,0.170021703,-17.781209364433106,30.97541132242144
402.06,medium density,single_storey,1,No,fenced,new,35.71428571,19400.32143,6,1.909662144,0.284557246,3.30595289,0.143269089,-17.755064310488464,31.017810974165357
417.61,medium density,single_storey,2,No,fenced,new,57.14285714,28899.72143,3,1.92823744,0.273609475,3.316434289,0.11525684,-17.771340060793122,31.096881179829964
401.77,medium density,single_storey,2,No,fenced,new,35.71428571,19372.21429,5,1.94685572,0.265117072,3.328312317,0.098276961,-17.806361339659837,31.114418252972182
653.82,medium density,single_storey,1,No,fenced,new,57.14285714,42379.32857,3,1.965842065,0.261134001,3.339990743,0.088032771,-17.817798012224586,31.075004048438025
417.96,medium density,single_storey,1,No,fenced,new,57.14285714,28889.97857,3,1.999217098,0.275291233,3.356602161,0.095872372,-17.802256767743867,30.99772594769537
401.83,medium density,single_storey,1,No,fenced,old,35.71428571,19357.43571,4,2.015580825,0.283771584,3.366130803,0.042433413,-17.81605000289017,30.97532352090343
415.3,medium density,single_storey,1,No,fenced,old,35.71428571,19820.71429,5,2.03177427,0.301820833,3.373361504,0.028523608,-17.811245019883657,31.103703212513604
406.04,medium density,single_storey,2,No,walled,old,35.71428571,19484.06429,5,2.052052761,0.314010845,3.386586502,0.048607987,-17.83661763326438,31.144929292440043
400.13,medium density,single_storey,1,No,fenced,old,35.71428571,19262.71429,5,2.0732786,0.332687791,3.399469793,0.470428549,-17.80229659149861,31.049645928566285
414.41,medium density,single_storey,1,No,fenced,old,35.71428571,19771.05,4,2.094559783,0.350636269,3.413278466,0.242484604,-17.836089351610926,31.07293722640783
432.88,medium density,single_storey,2,No,walled,old,35.71428571,20413.45714,5,2.288187142,0.107261465,3.674882079,0.134166288,-17.79699866070196,30.973805411376865
399.9,medium density,single_storey,2,No,fenced,old,35.71428571,19216.97857,2,2.312667184,0.143216458,3.689861161,0.031391737,-17.801437675730718,31.10515367149941
415.05,medium density,single_storey,2,No,fenced,old,35.71428571,19743.12143,5,2.359738546,0.148428935,3.729373226,0.042268111,-17.838872894545585,31.00144347961843
413.13,medium density,single_storey,2,No,fenced,relatively new,35.71428571,19643.02857,3,2.136480922,0.267314579,3.474583975,0.09587506,-17.785230856295215,31.113631718035798
410.45,medium density,single_storey,1,No,fenced,relatively new,35.71428571,19539.6,4,2.115207381,0.249235808,3.459988746,0.449229673,-17.810322720506257,31.073005900320666
405.85,medium density,single_storey,1,No,fenced,relatively new,57.14285714,28071.18571,3,2.095676437,0.227505913,3.448677149,0.192297544,-17.846001971843876,31.144927068564844
412.0,medium density,single_storey,1,No,fenced,relatively new,35.71428571,19575.35,4,2.078926325,0.210164463,3.439429694,0.021150558,-17.832931450711936,31.08521013765495
410.43,medium density,single_storey,1,No,fenced,relatively new,35.71428571,19512.60714,3,2.055512213,0.208066194,3.421386582,0.04248829,-17.777774650401415,31.00701763772234
406.15,medium density,single_storey,2,No,fenced,old,35.71428571,19332.41429,4,2.15950548,0.209881035,3.51095993,0.144885602,-17.788017571868124,31.13159057049147
411.99,medium density,single_storey,1,No,fenced,old,35.71428571,19532.39286,4,2.138565571,0.185686089,3.497708982,0.454455953,-17.833487110527713,31.023193076868115
440.01,medium density,single_storey,1,No,fenced,old,35.71428571,29926.67143,5,2.119775433,0.166284439,3.486071626,0.028818993,-17.804601961870752,30.983030220824467
402.22,medium density,single_storey,1,No,fenced,relatively new,35.71428571,19119.81429,4,2.10188609,0.152012348,3.47501581,0.212836395,-17.833994917503524,30.969434853535528
401.49,medium density,single_storey,1,No,fenced,relatively new,57.14285714,27675.38571,5,2.075274018,0.128771631,3.464309438,0.136390788,-17.796285034872636,31.071325208560147
413.03,medium density,single_storey,1,No,fenced,relatively new,35.71428571,19413.31429,5,2.014398101,0.2004685,3.396164217,0.148870252,-17.775916894561675,31.024046757087856
406.75,medium density,single_storey,1,No,fenced,new,35.71428571,19140.40714,5,1.991767774,0.212627097,3.378815229,0.146922074,-17.760820682246848,31.018603203469148
404.39,medium density,single_storey,1,No,fenced,new,35.71428571,19053.85,3,1.973914544,0.2207048,3.369172643,0.164662956,-17.828364409553167,31.053946339841282
450.16,medium density,single_storey,1,No,fenced,new,35.71428571,20685.88571,5,1.95588702,0.235543026,3.357347457,0.18022908,-17.79530080802033,31.07619839052704
417.68,medium density,single_storey,1,No,fenced,new,57.14285714,28475.3,5,1.942040209,0.249625975,3.350383596,0.102377195,-17.8270960494252,31.035523345047935
414.65,medium density,single_storey,1,No,fenced,new,35.71428571,19384.25714,6,1.918864028,0.277012589,3.334869958,0.111771682,-17.824179150921406,31.063878753983616
411.97,medium density,single_storey,1,No,fenced,new,35.71428571,19286.07143,3,1.910041137,0.291945676,3.331853173,0.118603657,-17.849546093375547,31.069923151592423
415.34,medium density,single_storey,1,No,fenced,new,35.71428571,19403.57143,6,1.890296649,0.319774441,3.318411149,0.142345421,-17.772415827507047,30.981932694458386
413.03,medium density,single_storey,2,No,fenced,new,35.71428571,19299.72143,3,1.878715683,0.337156711,3.31385201,0.315989221,-17.829074775031216,31.094901757971087
404.97,medium density,single_storey,1,No,fenced,new,35.71428571,19005.92143,5,1.85846203,0.363306899,3.299803443,0.345718548,-17.77314034967943,30.959535824422
426.12,medium density,single_storey,1,No,fenced,old,35.71428571,19737.52143,6,1.92413544,0.328829903,3.376653443,1.756627651,-17.753675612478663,30.968814438546396
405.01,medium density,single_storey,1,No,fenced,old,35.71428571,18940.08571,3,1.932544988,0.305217843,3.378845725,1.754059675,-17.824786514943657,31.115133296045972
438.18,medium density,single_storey,1,No,fenced,old,57.14285714,29446.32857,3,1.94699936,0.279908577,3.387358248,1.74615558,-17.844863881787553,31.080201622823857
405.0,medium density,single_storey,1,No,fenced,old,35.71428571,18853.72857,4,1.960174287,0.258147262,3.394360943,0.10016789,-17.770438944410493,31.068561974886425
416.11,medium density,single_storey,1,No,walled,old,28.57142857,16273.1,2,1.976809993,0.236353772,3.404884283,0.067748977,-17.758872570815107,31.13610058249129
435.81,medium density,single_storey,2,No,fenced,old,35.71428571,19942.40714,3,1.991865332,0.218214471,3.413488833,0.039007587,-17.759209180550794,31.0543863751661
401.5,medium density,single_storey,1,No,fenced,old,57.14285714,27317.24286,3,2.006813708,0.193974807,3.422394139,0.026016566,-17.753679759202992,31.030886452635997
404.9535702,medium density,single_storey,1,No,fenced,established,35.71428571,18804.54286,5,2.024504268,0.169357068,3.433507132,0.043682663,-17.791844931389008,31.105146886962785
406.73,medium density,single_storey,1,No,walled,established,35.71428571,18841.72857,4,2.041669003,0.149410568,3.444319781,0.072178579,-17.77580906009735,31.024385039456387
406.78,medium density,single_storey,2,No,walled,established,35.71428571,18825.17857,4,2.05829408,0.135669661,3.454005367,0.10479373,-17.80403760319338,31.05222566765812
412.0,medium density,single_storey,1,No,fenced,established,35.71428571,18999.25,6,2.213236928,0.172955146,3.57245569,0.398155203,-17.824729365747746,31.117674072288814
417.51,medium density,single_storey,1,No,fenced,established,57.14285714,28137.72143,3,2.197268476,0.141937244,3.563932777,0.429024171,-17.771299175764234,30.963351235074114
408.09,medium density,single_storey,1,No,fenced,established,35.71428571,18843.88571,4,2.174683628,0.11595034,3.548165548,0.46303556,-17.79727935102872,31.084008860531117
417.09,medium density,single_storey,1,No,fenced,established,57.14285714,28082.57143,4,2.157872438,0.091612443,3.538480327,0.49511265,-17.802915197114782,31.06414155782378
417.59,medium density,single_storey,1,No,fenced,established,57.14285714,28110.52143,4,2.764256975,0.751505291,4.552405462,0.086725661,-17.823791314551293,31.011157099183034
405.02,medium density,single_storey,1,No,fenced,old,35.71428571,18702.27857,3,2.76618075,0.725305215,4.526392176,0.114350324,-17.832179334797875,30.951344898137393
421.19,medium density,single_storey,1,No,fenced,old,57.14285714,28285.32857,4,2.764179316,0.703283251,4.504414658,1.166501349,-17.780958569082575,30.952650954840824
450.07,medium density,single_storey,1,No,fenced,old,35.71428571,20268.66429,5,2.75378563,0.679439088,4.480544434,1.182019311,-17.803738564927137,31.067435023200968
446.49,medium density,single_storey,1,No,fenced,old,35.71428571,20126.89286,3,2.729430503,0.663156369,4.463790535,1.20813355,-17.815569617288457,30.979198777170723
402.21,medium density,single_storey,2,No,fenced,old,35.71428571,18532.44286,2,2.698098971,0.653686837,4.452671989,1.238881898,-17.771829710128955,31.137100027127627
412.88,medium density,single_storey,1,No,fenced,old,57.14285714,27723.38571,3,2.676024941,0.649930959,4.446988234,1.260013424,-17.758294998107136,31.002709831966662
417.59,medium density,single_storey,1,No,fenced,old,57.14285714,14564.95714,5,2.547482453,1.852744675,4.978242278,0.084605659,-17.784405630407672,31.131288536962483
401.72,medium density,single_storey,2,No,fenced,established,35.71428571,18457.05714,4,2.5918991,1.924235433,5.066236512,0.043866331,-17.83398112442551,31.1213461132649
406.71,medium density,single_storey,1,No,fenced,established,35.71428571,18617.17143,5,2.632858048,1.975720839,5.12181882,0.093841232,-17.81132913632956,30.98651371265035
404.93,medium density,single_storey,1,No,fenced,established,57.14285714,27214.90714,4,1.919496365,1.09918256,3.439360355,2.005545306,-17.76283819171146,31.126926815201013
409.85,medium density,single_storey,1,No,fenced,established,57.14285714,14268.8,5,1.882537021,1.095610415,3.402482826,2.030639371,-17.784088095144664,31.11775567660084
408.92,medium density,single_storey,1,No,fenced,established,35.71428571,18614.42143,5,1.851048672,0.798843571,3.050979364,0.921228207,-17.840241991439697,30.991410530806696
405.05,medium density,single_storey,1,No,walled,established,57.14285714,27114.37143,6,1.858168525,0.830018273,3.044428526,0.907347398,-17.79106584021496,31.131655894289157
408.91,medium density,single_storey,1,No,fenced,relatively new,35.71428571,18568.77857,3,0.986912215,1.842976549,0.590702253,0.762244027,-17.758014990580797,30.99788378741047
405.0,medium density,single_storey,1,No,fenced,relatively new,35.71428571,18390.94286,4,1.025847048,1.866488912,0.549588959,0.801569699,-17.79280094994308,30.957705274806532
415.23,medium density,single_storey,1,No,fenced,relatively new,35.71428571,18745.62143,6,0.967106544,1.808700803,0.624420913,0.741802945,-17.781688865863455,31.110171728955745
408.17,medium density,single_storey,1,No,fenced,relatively new,35.71428571,18482.92143,5,1.058477787,1.907739132,0.504314192,0.83526577,-17.80936245558858,30.95475948529055
417.62,medium density,single_storey,1,No,fenced,relatively new,57.14285714,27743.05714,3,0.925255012,1.919256454,0.609374383,0.080326717,-17.797043478360493,31.01568115362108
